,year,week,SMN,SMT,VCI,TCI,VHI,province
45905,2019,42,0.17,288.72,51.66,11.24,31.46,8
45906,2019,43,0.153,286.34,51.21,9.67,30.44,8
45907,2019,44,0.138,283.86,50.83,6.32,28.58,8
45908,2019,45,0.135,281.19,56.08,5.56,30.82,8
45909,2019,46,0.12,278.28,56.34,7.09,31.71,8
45910,2019,47,0.105,275.13,55.76,9.47,32.62,8
45911,2019,48,0.089,272.38,53.97,10.09,32.03,8
45912,2019,49,0.076,270.44,50.05,9.03,29.54,8
45913,2019,50,0.066,268.57,48.36,9.2,28.78,8
45914,2019,51,0.06,266.87,52.56,11.55,32.06,8
45915,2019,52,0.056,264.71,58.18,17.49,37.83,8
45916,2020,1,0.053,262.85,66.5,22.94,44.72,8
45917,2020,2,0.053,262.36,68.9,23.66,46.28,8
45918,2020,3,0.053,262.06,70.63,25.33,47.98,8
45919,2020,4,0.055,262.4,69.76,27.57,48.67,8
45920,2020,5,0.059,264.0,69.15,26.91,48.03,8
45921,2020,6,0.067,266.87,69.0,23.93,46.47,8
45922,2020,7,0.079,270.72,69.0,18.71,43.85,8
45923,2020,8,0.095,275.48,72.59,11.69,42.14,8
45924,2020,9,0.113,280.42,76.93,4.59,40.76,8
45925,2020,10,0.13,283.9,77.99,1.84,39.92,8
45926,2020,11,0.146,286.16,78.07,1.65,39.86,8
45927,2020,12,0.165,288.49,79.21,2.1,40.66,8
45928,2020,13,0.182,290.68,78.95,4.84,41.9,8
45929,2020,14,0.201,292.32,77.8,6.52,42.16,8
45930,2020,15,0.223,294.04,75.76,7.97,41.87,8
45931,2020,16,0.248,295.38,73.42,11.62,42.52,8
45932,2020,17,0.278,296.5,71.93,15.84,43.89,8
45933,2020,18,0.305,296.99,70.03,25.71,47.87,8
45934,2020,19,0.327,296.99,67.43,39.8,53.61,8
45935,2020,20,0.351,297.18,66.17,49.55,57.86,8
45936,2020,21,0.374,297.92,66.18,52.09,59.14,8
45937,2020,22,0.392,298.9,65.37,50.19,57.78,8
45938,2020,23,0.404,299.88,64.07,46.46,55.26,8
45939,2020,24,0.409,301.25,64.9,39.31,52.11,8
45940,2020,25,0.408,302.53,66.01,31.42,48.71,8
45941,2020,26,0.399,303.13,63.95,29.7,46.83,8
45942,2020,27,0.387,303.29,60.22,30.22,45.22,8
45943,2020,28,0.373,303.37,57.97,30.6,44.28,8
45944,2020,29,0.359,303.68,56.11,28.46,42.28,8
45945,2020,30,0.346,304.13,54.78,24.87,39.83,8
45946,2020,31,0.33,304.4,53.05,22.37,37.71,8
45947,2020,32,0.311,304.55,50.07,19.18,34.63,8
45948,2020,33,0.291,304.66,45.35,14.52,29.93,8
45949,2020,34,0.271,304.45,41.01,10.65,25.83,8
45950,2020,35,0.251,303.65,37.83,7.55,22.69,8
45951,2020,36,0.23,302.31,35.46,4.72,20.08,8
45952,2020,37,0.212,300.69,33.92,3.25,18.58,8
45953,2020,38,0.195,299.09,32.93,2.83,17.88,8
45954,2020,39,0.182,297.1,33.15,2.75,17.95,8
45955,2020,40,0.171,295.02,35.06,3.26,19.16,8
45956,2020,41,0.157,292.52,36.7,3.23,19.96,8
45957,2020,42,0.141,289.6,37.04,4.19,20.61,8
45958,2020,43,0.126,286.85,37.76,6.09,21.92,8
45959,2020,44,0.113,284.12,38.71,4.78,21.75,8
45960,2020,45,0.109,281.17,42.98,5.57,24.27,8
45961,2020,46,0.097,278.03,43.49,8.13,25.8,8
45962,2020,47,0.088,274.84,45.25,10.59,27.92,8
45963,2020,48,0.076,271.52,45.11,13.63,29.37,8
45964,2020,49,0.066,269.1,42.57,14.48,28.52,8
45965,2020,50,0.057,266.82,40.43,16.17,28.3,8
45966,2020,51,0.05,264.27,40.84,22.2,31.52,8
45967,2020,52,0.045,261.31,43.18,32.08,37.63,8
45968,1982,1,0.077,262.5,61.42,34.11,47.76,9
45969,1982,2,0.084,264.78,67.23,24.0,45.62,9
45970,1982,3,0.086,265.88,67.65,20.41,44.03,9
45971,1982,4,0.084,266.9,65.13,19.09,42.11,9
45972,1982,5,0.078,266.89,55.58,25.02,40.3,9
45973,1982,6,0.074,267.4,46.31,29.78,38.04,9
45974,1982,7,0.072,268.56,39.36,30.87,35.11,9
45975,1982,8,0.073,269.94,35.92,31.5,33.71,9
45976,1982,9,0.075,271.37,33.32,32.62,32.97,9
45977,1982,10,0.08,273.17,30.7,33.84,32.27,9
45978,1982,11,0.092,275.25,31.51,32.31,31.91,9
45979,1982,12,0.105,277.25,31.32,36.25,33.78,9
45980,1982,13,0.115,278.87,27.75,42.18,34.96,9
45981,1982,14,0.124,280.35,21.7,49.95,35.82,9
45982,1982,15,0.136,281.65,14.57,63.44,39.01,9
45983,1982,16,0.162,283.34,13.11,74.74,43.93,9
45984,1982,17,0.196,285.43,15.05,81.38,48.22,9
45985,1982,18,0.253,288.41,26.76,77.52,52.14,9
45986,1982,19,0.306,290.87,36.29,69.82,53.06,9
45987,1982,20,0.344,292.39,39.93,66.86,53.4,9
45988,1982,21,0.37,292.89,40.35,69.42,54.88,9
45989,1982,22,0.385,292.87,37.51,72.23,54.87,9
45990,1982,23,0.391,292.79,32.86,74.89,53.87,9
45991,1982,24,0.391,292.69,28.93,78.15,53.54,9
45992,1982,25,0.39,292.63,26.52,82.49,54.51,9
45993,1982,26,0.388,292.56,24.63,84.99,54.81,9
45994,1982,27,0.391,292.92,27.5,83.86,55.68,9
45995,1982,28,0.396,293.41,35.44,81.24,58.34,9
45996,1982,29,0.401,293.84,43.99,79.66,61.82,9
45997,1982,30,0.398,294.02,47.81,79.63,63.72,9
45998,1982,31,0.395,294.33,48.91,76.11,62.51,9
45999,1982,32,0.389,294.52,47.91,71.25,59.58,9
46000,1982,33,0.385,294.49,49.4,65.27,57.34,9
46001,1982,34,0.381,294.34,54.26,57.31,55.78,9
46002,1982,35,0.377,293.86,61.34,49.22,55.28,9
46003,1982,36,0.369,293.13,67.77,41.74,54.76,9
46004,1982,37,0.353,292.07,71.33,37.75,54.54,9
46005,1982,38,0.338,290.49,74.27,36.85,55.56,9
46006,1982,39,0.314,288.69,72.48,36.12,54.3,9
46007,1982,40,0.282,286.76,66.92,35.47,51.2,9
46008,1982,41,0.246,284.72,57.93,34.19,46.06,9
46009,1982,42,0.213,282.78,50.97,33.15,42.06,9
46010,1982,43,0.187,280.67,49.75,32.29,41.02,9
46011,1982,44,0.166,278.85,50.45,19.94,35.2,9
46012,1982,45,0.142,277.07,47.39,15.58,31.48,9
46013,1982,46,0.124,274.88,48.69,17.14,32.91,9
46014,1982,47,0.105,272.56,47.66,20.03,33.85,9
46015,1982,48,0.088,269.78,42.81,28.37,35.59,9
46016,1982,49,0.071,266.91,33.31,35.51,34.41,9
46017,1982,50,0.061,264.2,29.1,40.93,35.02,9
46018,1982,51,0.06,262.45,33.61,41.46,37.54,9
46019,1982,52,0.058,261.91,35.67,39.35,37.51,9
46020,1983,1,0.056,262.28,36.5,34.43,35.47,9
46021,1983,2,0.056,262.95,35.56,30.71,33.14,9
46022,1983,3,0.058,263.67,38.44,28.74,33.59,9
46023,1983,4,0.061,264.19,42.13,29.49,35.81,9
46024,1983,5,0.061,264.16,40.42,35.2,37.81,9
46025,1983,6,0.059,264.1,35.26,41.97,38.61,9
46026,1983,7,0.06,264.66,31.77,45.78,38.77,9
46027,1983,8,0.064,265.74,30.65,48.16,39.41,9
46028,1983,9,0.072,267.32,31.86,49.02,40.44,9
46029,1983,10,0.084,269.56,33.54,48.76,41.15,9
46030,1983,11,0.099,272.46,35.78,44.52,40.15,9
46031,1983,12,0.119,275.73,38.7,43.18,40.94,9
46032,1983,13,0.144,279.21,42.99,40.88,41.93,9
46033,1983,14,0.171,282.3,46.85,38.83,42.84,9
46034,1983,15,0.203,285.11,50.88,39.58,45.23,9
46035,1983,16,0.235,287.26,52.0,45.13,48.56,9
46036,1983,17,0.272,289.54,54.2,46.36,50.28,9
46037,1983,18,0.306,291.3,54.32,49.04,51.68,9
46038,1983,19,0.336,292.72,53.39,50.5,51.94,9
46039,1983,20,0.36,293.8,49.64,52.32,50.98,9
46040,1983,21,0.375,294.32,44.37,55.0,49.69,9
46041,1983,22,0.392,294.81,43.05,53.17,48.11,9
46042,1983,23,0.398,294.73,39.1,55.96,47.53,9
46043,1983,24,0.393,294.25,31.22,62.68,46.95,9
46044,1983,25,0.389,294.21,26.93,66.1,46.52,9
46045,1983,26,0.388,294.42,25.5,65.14,45.32,9
46046,1983,27,0.382,294.47,22.63,67.02,44.82,9
46047,1983,28,0.366,294.2,17.63,72.54,45.09,9
46048,1983,29,0.346,293.94,12.8,77.9,45.35,9
46049,1983,30,0.329,293.85,10.93,80.46,45.7,9
46050,1983,31,0.326,293.83,12.15,80.49,46.32,9
46051,1983,32,0.332,293.94,15.79,77.2,46.5,9
46052,1983,33,0.338,293.99,22.28,70.96,46.62,9
46053,1983,34,0.338,294.05,29.75,60.94,45.34,9
46054,1983,35,0.34,294.29,41.37,43.62,42.49,9
46055,1983,36,0.328,293.48,46.42,37.27,41.85,9
46056,1983,37,0.309,292.27,48.65,35.22,41.94,9
46057,1983,38,0.289,290.8,48.18,32.65,40.42,9
46058,1983,39,0.265,288.63,45.38,36.99,41.18,9
46059,1983,40,0.244,286.68,43.28,36.39,39.83,9
46060,1983,41,0.219,284.43,39.96,38.03,39.0,9
46061,1983,42,0.194,281.82,38.05,44.77,41.41,9
46062,1983,43,0.167,279.49,36.18,44.28,40.23,9
46063,1983,44,0.139,276.52,33.01,40.76,36.89,9
46064,1983,45,0.115,273.48,28.77,41.68,35.22,9
46065,1983,46,0.094,270.66,25.08,42.91,33.99,9
46066,1983,47,0.08,267.93,25.95,44.33,35.14,9
46067,1983,48,0.073,265.91,29.74,45.91,37.83,9
46068,1983,49,0.066,264.07,28.23,47.12,37.67,9
46069,1983,50,0.063,262.41,32.09,48.13,40.11,9
46070,1983,51,0.059,260.46,33.3,49.5,41.4,9
46071,1983,52,0.055,258.35,33.52,53.19,43.36,9
46072,1986,1,0.028,247.71,4.1,87.33,45.72,9
46073,1986,2,0.028,248.66,6.33,85.26,45.8,9
46074,1986,3,0.029,251.27,9.76,77.99,43.88,9
46075,1986,4,0.028,253.63,11.19,71.64,41.42,9
46076,1986,5,0.028,254.89,11.52,71.4,41.46,9
46077,1986,6,0.028,256.5,10.68,71.54,41.11,9
46078,1986,7,0.027,258.91,8.71,68.71,38.71,9
46079,1986,8,0.028,261.67,8.09,64.41,36.25,9
46080,1986,9,0.032,264.21,8.79,61.24,35.02,9
46081,1986,10,0.036,266.87,7.76,59.19,33.47,9
46082,1986,11,0.048,270.73,8.95,51.35,30.15,9
46083,1986,12,0.066,275.25,11.34,44.51,27.93,9
46084,1986,13,0.091,279.55,15.18,38.13,26.65,9
46085,1986,14,0.125,283.59,21.84,29.44,25.64,9
46086,1986,15,0.164,287.47,29.8,21.07,25.44,9
46087,1986,16,0.203,290.41,35.29,19.02,27.15,9
46088,1986,17,0.249,292.73,42.55,17.48,30.02,9
46089,1986,18,0.3,294.57,51.53,16.73,34.13,9
46090,1986,19,0.34,296.14,54.91,16.06,35.49,9
46091,1986,20,0.375,297.7,57.42,13.1,35.26,9
46092,1986,21,0.402,298.57,59.34,12.68,36.01,9
46093,1986,22,0.419,298.72,59.95,14.83,37.39,9
46094,1986,23,0.423,298.58,55.46,18.4,36.93,9
46095,1986,24,0.422,298.34,50.37,21.93,36.15,9
46096,1986,25,0.422,298.32,48.02,22.92,35.47,9
46097,1986,26,0.412,297.74,40.34,28.85,34.59,9
46098,1986,27,0.401,296.89,33.94,40.25,37.09,9
46099,1986,28,0.389,296.47,31.41,47.18,39.29,9
46100,1986,29,0.382,296.69,32.94,47.27,40.11,9
46101,1986,30,0.378,296.91,36.32,47.67,42.0,9
46102,1986,31,0.37,296.8,34.87,48.68,41.78,9
46103,1986,32,0.361,296.04,32.16,54.03,43.1,9
46104,1986,33,0.358,295.58,34.06,52.43,43.25,9
46105,1986,34,0.348,294.63,35.3,53.93,44.61,9
46106,1986,35,0.337,293.65,38.73,52.51,45.62,9
46107,1986,36,0.324,292.13,42.71,55.36,49.04,9
46108,1986,37,0.314,290.27,50.12,61.84,55.98,9
46109,1986,38,0.302,288.42,54.43,66.41,60.42,9
46110,1986,39,0.286,286.49,56.07,68.89,62.48,9
46111,1986,40,0.267,284.57,56.92,66.99,61.95,9
46112,1986,41,0.246,282.98,57.61,58.22,57.91,9
46113,1986,42,0.223,281.57,57.15,48.17,52.66,9
46114,1986,43,0.192,279.6,52.41,43.42,47.91,9
46115,1986,44,0.152,276.46,41.38,41.72,41.55,9
46116,1986,45,0.122,273.85,33.25,39.17,36.21,9
46117,1986,46,0.096,271.87,26.95,35.43,31.19,9
46118,1986,47,0.078,269.6,24.17,35.58,29.88,9
46119,1986,48,0.063,267.38,20.46,39.32,29.89,9
46120,1986,49,0.052,264.83,15.51,44.09,29.8,9
46121,1986,50,0.045,261.65,13.22,51.0,32.11,9
46122,1986,51,0.04,258.31,12.83,57.65,35.24,9
46123,1986,52,0.038,255.71,14.07,62.91,38.49,9
46124,1987,1,0.034,253.57,10.96,68.03,39.49,9
46125,1987,2,0.032,252.73,9.72,71.94,40.83,9
46126,1987,3,0.033,252.52,13.71,74.75,44.23,9
46127,1987,4,0.032,252.71,13.79,76.3,45.05,9
46128,1987,5,0.029,252.77,11.29,80.33,45.81,9
46129,1987,6,0.028,253.13,10.23,84.82,47.52,9
46130,1987,7,0.029,254.5,9.63,85.8,47.72,9
46131,1987,8,0.032,255.81,10.35,87.25,48.8,9
46132,1987,9,0.035,257.21,10.42,88.67,49.55,9
46133,1987,10,0.036,258.67,7.64,91.94,49.79,9
46134,1987,11,0.041,260.63,5.41,94.24,49.83,9
46135,1987,12,0.051,263.75,4.29,94.97,49.63,9
46136,1987,13,0.069,267.98,3.85,94.98,49.42,9
46137,1987,14,0.093,272.63,4.9,94.97,49.94,9
46138,1987,15,0.124,277.22,7.46,95.41,51.43,9
46139,1987,16,0.156,281.07,9.33,94.33,51.83,9
46140,1987,17,0.189,284.57,10.51,90.63,50.57,9
46141,1987,18,0.224,287.2,10.81,89.37,50.09,9
46142,1987,19,0.27,288.96,16.41,88.33,52.37,9
46143,1987,20,0.315,290.89,23.27,81.43,52.35,9
46144,1987,21,0.355,292.55,31.49,72.51,52.0,9
46145,1987,22,0.388,293.65,40.24,64.53,52.39,9
46146,1987,23,0.409,294.18,46.55,61.35,53.95,9
46147,1987,24,0.428,294.96,55.03,55.63,55.33,9
46148,1987,25,0.443,295.51,62.58,52.47,57.52,9
46149,1987,26,0.452,295.87,67.22,49.25,58.23,9
46150,1987,27,0.453,296.23,67.98,47.82,57.9,9
46151,1987,28,0.443,296.32,65.03,49.24,57.13,9
46152,1987,29,0.423,296.06,56.9,55.12,56.01,9
46153,1987,30,0.401,295.37,48.66,65.31,56.98,9
46154,1987,31,0.381,294.16,40.62,78.02,59.32,9
46155,1987,32,0.371,293.24,36.94,85.47,61.2,9
46156,1987,33,0.363,292.43,36.03,89.3,62.66,9
46157,1987,34,0.357,291.81,39.62,89.46,64.54,9
46158,1987,35,0.349,291.1,44.83,85.98,65.4,9
46159,1987,36,0.34,290.15,51.5,81.34,66.42,9
46160,1987,37,0.326,289.12,56.93,76.76,66.85,9
46161,1987,38,0.308,287.81,57.89,74.54,66.22,9
46162,1987,39,0.288,286.29,57.46,71.56,64.51,9
46163,1987,40,0.268,285.04,57.83,60.21,59.02,9
46164,1987,41,0.246,282.93,57.78,58.75,58.26,9
46165,1987,42,0.218,280.46,54.37,61.56,57.96,9
46166,1987,43,0.186,278.26,48.54,57.04,52.79,9
46167,1987,44,0.153,275.27,42.36,52.86,47.61,9
46168,1987,45,0.123,272.64,34.49,48.5,41.5,9
46169,1987,46,0.094,270.44,25.48,44.52,35.0,9
46170,1987,47,0.073,268.36,19.5,42.36,30.93,9
46171,1987,48,0.059,266.43,16.01,43.79,29.9,9
46172,1987,49,0.053,265.06,16.24,43.27,29.76,9
46173,1987,50,0.048,264.33,17.11,40.62,28.87,9
46174,1987,51,0.044,263.46,18.24,37.83,28.03,9
46175,1987,52,0.043,262.61,20.74,37.08,28.91,9
46176,1988,1,0.043,262.16,22.42,35.16,28.79,9
46177,1988,2,0.044,260.98,23.74,39.0,31.37,9
46178,1988,3,0.044,260.51,25.32,41.95,33.64,9
46179,1988,4,0.044,260.73,27.17,43.52,35.34,9
46180,1988,5,0.047,260.17,29.0,50.8,39.9,9
46181,1988,6,0.05,260.61,28.56,55.04,41.8,9
46182,1988,7,0.049,260.96,24.62,59.0,41.81,9
46183,1988,8,0.049,261.71,21.95,62.55,42.25,9
46184,1988,9,0.053,262.73,21.47,65.83,43.65,9
46185,1988,10,0.058,264.75,19.94,67.08,43.51,9
46186,1988,11,0.067,267.64,19.27,64.43,41.85,9
46187,1988,12,0.076,270.92,17.12,64.07,40.59,9
46188,1988,13,0.09,274.73,15.21,62.74,38.97,9
46189,1988,14,0.112,278.72,15.31,59.98,37.64,9
46190,1988,15,0.138,281.23,15.65,67.11,41.38,9
46191,1988,16,0.167,283.65,15.95,73.45,44.7,9
46192,1988,17,0.196,285.57,15.61,80.29,47.95,9
46193,1988,18,0.231,287.6,16.12,83.21,49.67,9
46194,1988,19,0.266,289.57,16.95,81.04,48.99,9
46195,1988,20,0.298,291.12,16.99,78.18,47.59,9
46196,1988,21,0.323,291.86,16.25,78.25,47.25,9
46197,1988,22,0.346,292.28,17.74,76.84,47.29,9
46198,1988,23,0.368,292.67,21.5,75.09,48.3,9
46199,1988,24,0.389,293.18,29.67,72.73,51.2,9
46200,1988,25,0.398,293.3,33.37,74.73,54.05,9
46201,1988,26,0.406,293.84,37.52,70.83,54.18,9
46202,1988,27,0.417,294.78,45.28,63.51,54.39,9
46203,1988,28,0.424,295.33,53.97,59.97,56.97,9
46204,1988,29,0.427,295.61,59.56,59.54,59.55,9
46205,1988,30,0.423,295.58,61.24,62.44,61.84,9
46206,1988,31,0.414,295.19,59.52,66.56,63.04,9
46207,1988,32,0.408,295.18,58.68,63.99,61.33,9
46208,1988,33,0.394,295.12,55.23,57.95,56.59,9
46209,1988,34,0.369,294.14,47.08,60.15,53.61,9
46210,1988,35,0.344,293.04,42.69,60.5,51.6,9
46211,1988,36,0.321,291.68,41.76,61.05,51.41,9
46212,1988,37,0.297,290.35,41.36,60.44,50.9,9
46213,1988,38,0.271,289.0,38.24,57.88,48.06,9
46214,1988,39,0.252,287.74,37.21,50.29,43.75,9
46215,1988,40,0.242,286.54,41.96,38.72,40.34,9
46216,1988,41,0.22,283.09,41.05,56.42,48.74,9
46217,1988,42,0.204,280.58,44.83,59.87,52.35,9
46218,1988,43,0.181,276.97,45.48,69.38,57.43,9
46219,1988,44,0.152,272.81,41.68,72.87,57.28,9
46220,1988,45,0.126,269.16,36.36,71.03,53.69,9
46221,1988,46,0.104,266.03,32.75,68.35,50.55,9
46222,1988,47,0.084,263.26,28.12,66.83,47.47,9
46223,1988,48,0.071,261.5,25.87,65.51,45.69,9
46224,1988,49,0.062,260.08,23.81,63.38,43.6,9
46225,1988,50,0.056,259.64,22.53,58.71,40.62,9
46226,1988,51,0.054,259.82,25.51,51.59,38.55,9
46227,1988,52,0.053,260.69,28.76,43.89,36.33,9
46228,1989,1,0.055,262.2,32.95,34.59,33.77,9
46229,1989,2,0.06,264.31,38.07,25.22,31.65,9
46230,1989,3,0.064,266.79,42.85,16.12,29.49,9
46231,1989,4,0.07,269.07,49.02,10.09,29.56,9
46232,1989,5,0.078,270.9,54.05,9.04,31.54,9
46233,1989,6,0.088,272.57,56.4,9.39,32.9,9
46234,1989,7,0.098,274.04,57.08,8.99,33.04,9
46235,1989,8,0.108,275.8,57.75,8.01,32.88,9
46236,1989,9,0.118,277.64,58.01,7.84,32.92,9
46237,1989,10,0.132,279.31,59.23,9.34,34.28,9
46238,1989,11,0.147,281.12,60.22,7.71,33.97,9
46239,1989,12,0.167,282.94,63.02,11.39,37.21,9
46240,1989,13,0.19,284.87,67.56,13.01,40.29,9
46241,1989,14,0.214,286.81,70.11,12.29,41.2,9
46242,1989,15,0.238,288.65,69.91,14.8,42.35,9
46243,1989,16,0.262,290.11,65.96,22.65,44.31,9
46244,1989,17,0.29,291.43,63.51,29.58,46.54,9
46245,1989,18,0.325,292.62,64.64,35.98,50.31,9
46246,1989,19,0.357,293.41,64.73,43.35,54.04,9
46247,1989,20,0.385,293.84,63.47,51.53,57.5,9
46248,1989,21,0.404,294.57,61.56,52.14,56.85,9
46249,1989,22,0.409,294.85,53.79,52.53,53.16,9
46250,1989,23,0.405,294.8,43.22,55.08,49.15,9
46251,1989,24,0.401,294.96,35.84,55.51,45.68,9
46252,1989,25,0.398,295.09,32.0,56.82,44.41,9
46253,1989,26,0.402,295.57,34.28,52.43,43.36,9
46254,1989,27,0.4,295.96,34.03,50.61,42.32,9
46255,1989,28,0.386,296.1,29.91,51.24,40.57,9
46256,1989,29,0.368,295.89,25.3,56.1,40.7,9
46257,1989,30,0.351,295.42,22.04,63.6,42.82,9
46258,1989,31,0.349,295.7,24.1,60.52,42.31,9
46259,1989,32,0.351,296.13,26.45,53.05,39.75,9
46260,1989,33,0.342,295.4,25.82,54.4,40.11,9
46261,1989,34,0.334,294.53,28.82,54.81,41.81,9
46262,1989,35,0.322,293.44,32.09,54.52,43.3,9
46263,1989,36,0.309,292.04,36.62,55.71,46.17,9
46264,1989,37,0.291,290.52,39.25,57.49,48.37,9
46265,1989,38,0.273,288.39,40.0,65.29,52.64,9
46266,1989,39,0.268,287.23,46.8,57.02,51.91,9
46267,1989,40,0.263,286.21,55.79,43.08,49.44,9
46268,1989,41,0.248,284.65,59.48,35.09,47.28,9
46269,1989,42,0.229,282.7,61.84,34.16,48.0,9
46270,1989,43,0.21,280.43,65.28,34.73,50.01,9
46271,1989,44,0.2,278.86,73.99,19.82,46.9,9
46272,1989,45,0.178,277.31,74.75,13.69,44.22,9
46273,1989,46,0.144,274.28,67.07,20.8,43.94,9
46274,1989,47,0.117,271.53,59.28,25.46,42.37,9
46275,1989,48,0.098,269.51,52.6,29.64,41.12,9
46276,1989,49,0.089,268.18,49.52,30.43,39.98,9
46277,1989,50,0.077,266.13,45.23,33.44,39.34,9
46278,1989,51,0.072,265.39,45.35,30.19,37.77,9
46279,1989,52,0.075,266.15,52.41,23.44,37.93,9
46280,1990,1,0.078,266.9,59.33,16.55,37.94,9
46281,1990,2,0.081,267.84,61.86,11.07,36.47,9
46282,1990,3,0.086,268.72,65.17,8.09,36.63,9
46283,1990,4,0.092,270.17,69.84,5.25,37.54,9
46284,1990,5,0.101,272.08,73.43,3.95,38.69,9
46285,1990,6,0.112,274.08,74.91,3.22,39.07,9
46286,1990,7,0.129,275.51,78.66,3.1,40.88,9
46287,1990,8,0.148,277.22,82.8,2.31,42.56,9
46288,1990,9,0.169,279.16,86.72,1.69,44.2,9
46289,1990,10,0.19,281.35,90.55,0.83,45.69,9
46290,1990,11,0.207,282.32,90.91,1.9,46.41,9
46291,1990,12,0.222,284.99,90.4,1.8,46.1,9
46292,1990,13,0.229,286.91,87.1,2.37,44.74,9
46293,1990,14,0.236,287.87,81.75,5.18,43.46,9
46294,1990,15,0.248,288.38,75.16,16.1,45.63,9
46295,1990,16,0.264,288.5,66.93,35.47,51.2,9
46296,1990,17,0.29,289.1,63.25,50.68,56.97,9
46297,1990,18,0.327,290.04,65.82,61.96,63.89,9
46298,1990,19,0.355,290.86,64.03,69.79,66.91,9
46299,1990,20,0.373,291.4,57.6,76.45,67.03,9
46300,1990,21,0.378,291.39,46.7,83.69,65.19,9
46301,1990,22,0.383,291.5,38.46,84.98,61.72,9
46302,1990,23,0.393,292.08,36.58,81.24,58.91,9
46303,1990,24,0.404,292.82,39.01,76.53,57.77,9
46304,1990,25,0.412,293.98,42.04,68.31,55.18,9
46305,1990,26,0.411,294.54,40.52,63.65,52.09,9
46306,1990,27,0.408,294.68,39.1,64.77,51.94,9
46307,1990,28,0.404,294.6,40.78,68.19,54.49,9
46308,1990,29,0.391,294.41,38.57,73.24,55.9,9
46309,1990,30,0.377,294.17,35.88,77.75,56.81,9
46310,1990,31,0.37,294.2,35.05,77.38,56.22,9
46311,1990,32,0.364,294.33,33.02,73.44,53.23,9
46312,1990,33,0.354,293.98,31.01,71.35,51.18,9
46313,1990,34,0.342,293.12,31.03,72.89,51.96,9
46314,1990,35,0.323,291.92,30.64,74.92,52.78,9
46315,1990,36,0.303,290.33,32.3,78.47,55.39,9
46316,1990,37,0.285,288.98,35.71,77.73,56.72,9
46317,1990,38,0.273,287.98,39.71,71.33,55.52,9
46318,1990,39,0.261,286.85,43.28,62.71,52.99,9
46319,1990,40,0.246,285.68,45.12,50.52,47.82,9
46320,1990,41,0.229,284.39,46.83,38.04,42.43,9
46321,1990,42,0.201,282.71,43.36,33.67,38.51,9
46322,1990,43,0.166,279.12,35.79,48.1,41.94,9
46323,1990,44,0.137,275.87,32.05,47.09,39.57,9
46324,1990,45,0.115,273.8,28.7,39.63,34.16,9
46325,1990,46,0.1,271.39,29.78,38.29,34.03,9
46326,1990,47,0.092,269.49,35.89,36.23,36.06,9
46327,1990,48,0.083,267.74,36.7,37.95,37.33,9
46328,1990,49,0.077,266.44,37.1,37.56,37.33,9
46329,1990,50,0.077,265.85,42.85,34.32,38.58,9
46330,1990,51,0.078,265.7,49.31,28.72,39.02,9
46331,1990,52,0.081,265.92,56.68,24.02,40.35,9
46332,1991,1,0.087,266.42,68.77,18.14,43.45,9
46333,1991,2,0.097,267.1,77.79,13.8,45.79,9
46334,1991,3,0.1,267.25,78.77,13.83,46.3,9
46335,1991,4,0.093,265.62,71.55,23.45,47.5,9
46336,1991,5,0.08,265.43,56.54,29.88,43.21,9
46337,1991,6,0.069,266.04,42.61,34.03,38.32,9
46338,1991,7,0.061,265.99,31.79,39.59,35.69,9
46339,1991,8,0.058,266.85,26.52,42.2,34.36,9
46340,1991,9,0.057,267.76,23.43,45.3,34.36,9
46341,1991,10,0.059,269.39,19.89,47.55,33.72,9
46342,1991,11,0.065,271.9,17.77,45.01,31.39,9
46343,1991,12,0.076,275.41,16.94,42.95,29.94,9
46344,1991,13,0.09,279.04,14.99,40.43,27.71,9
46345,1991,14,0.103,281.55,10.01,42.6,26.31,9
46346,1991,15,0.125,283.52,8.45,50.85,29.65,9
46347,1991,16,0.154,285.25,9.25,61.21,35.23,9
46348,1991,17,0.188,286.46,10.83,73.81,42.32,9
46349,1991,18,0.232,288.36,15.59,78.11,46.85,9
46350,1991,19,0.274,289.54,19.7,82.76,51.23,9
46351,1991,20,0.316,290.45,24.64,85.8,55.22,9
46352,1991,21,0.352,291.58,29.73,81.85,55.79,9
46353,1991,22,0.381,292.45,35.79,75.98,55.88,9
46354,1991,23,0.407,293.21,44.39,70.56,57.47,9
46355,1991,24,0.429,294.36,55.03,61.41,58.22,9
46356,1991,25,0.447,295.55,64.93,51.67,58.3,9
46357,1991,26,0.452,296.15,67.55,45.9,56.72,9
46358,1991,27,0.442,295.78,61.92,52.31,57.11,9
46359,1991,28,0.431,295.4,58.25,58.97,58.61,9
46360,1991,29,0.418,295.18,54.67,64.2,59.43,9
46361,1991,30,0.408,294.93,53.72,69.22,61.47,9
46362,1991,31,0.397,294.58,50.13,72.97,61.55,9
46363,1991,32,0.385,294.15,45.91,75.15,60.53,9
46364,1991,33,0.376,293.83,44.87,72.86,58.87,9
46365,1991,34,0.369,293.69,48.04,65.42,56.73,9
46366,1991,35,0.358,293.22,50.87,57.7,54.29,9
46367,1991,36,0.34,292.14,52.05,54.87,53.46,9
46368,1991,37,0.327,291.33,57.65,47.48,52.56,9
46369,1991,38,0.317,291.02,63.34,29.56,46.45,9
